,imdb_name_id,name,date_of_birth,height,is_actor,race,gender,sexuality
9190,nm0467178,Paul Koslo,1944-06-27,188.0,True,,,
9191,nm0546004,Andrea Marcovicci,1948-11-18,164.0,True,White,Female,Straight
9192,nm0546868,David Margulies,1937-02-19,159.0,True,White,Male,Straight
9194,nm0791206,Joshua Shelley,1920-01-27,,True,,,
9195,nm0741596,Norman Rose,1917-06-23,,True,,,
9196,nm0000732,Danny Aiello,1933-06-20,189.0,True,White,Male,Straight
9200,nm0425133,Georgann Johnson,1926-08-15,,True,,,
9201,nm0800328,Paul Simon,1941-10-13,157.0,True,White,Male,Straight
9203,nm0000686,Christopher Walken,1943-03-31,180.0,True,White,Male,Straight
9206,nm0556850,Marsha Mason,1942-04-03,162.0,True,White,Female,Straight
9207,nm0191944,Quinn Cummings,1967-08-13,,True,White,Female,
9208,nm0070801,Paul Benedict,1938-09-17,193.0,True,White,Male,
9209,nm0722315,Barbara Rhoades,1946-03-23,178.0,True,White,Female,Straight
9210,nm0581449,Theresa Merritt,1922-09-24,,True,,,
9211,nm0669033,Patricia Pearcy,1946-09-10,165.0,True,,,
9212,nm0812427,Marilyn Sokol,1944-02-22,,True,,,
9213,nm0199525,Anita Dangler,1922-09-26,,True,,,
9214,nm0182456,Robert Costanzo,1942-10-20,173.0,True,,,
9215,nm0000643,Tom Skerritt,1933-08-25,180.0,True,White,Male,Straight
9216,nm0000864,Mikhail Baryshnikov,1948-01-27,170.0,True,White,Male,Straight
9217,nm0115038,Leslie Browne,1957-06-29,,True,,,
9218,nm1807390,Scott Douglas,1981-04-24,,True,,,
9219,nm0231098,Dora Doll,1922-05-19,,True,,,
9220,nm0607776,Elisabeth Mortensen,,,True,,,
9221,nm0001278,John Glover,1944-08-07,183.0,True,White,Male,Gay
9222,nm0670852,Lisa Pelikan,1954-07-12,,True,,,
9223,nm0582420,Mark Metcalf,1946-03-11,185.0,True,,,
9224,nm0000434,Mark Hamill,1951-09-25,175.0,True,White,Male,Straight
9225,nm0000355,Anthony Daniels,1946-02-21,175.0,True,White,Male,
9226,nm0562678,Peter Mayhew,,,True,White,Male,Straight
9227,nm0001190,David Prowse,1935-07-01,198.0,True,White,Male,Straight
9228,nm0114436,Phil Brown,1916-04-30,187.0,True,White,Male,Straight
9229,nm0377120,Drewe Henley,"1940 in Malvern, Worcestershire, England, UK",,True,,,
9230,nm0000135,John Denver,1943-12-31,178.0,True,White,Male,Straight
9231,nm0794918,Dinah Shore,1916-02-29,,True,White,Female,Straight
9232,nm0001773,David Ogden Stiers,1942-10-31,191.0,True,White,Male,Gay
9235,nm0888937,Titos Vandis,1917-11-07,,True,,,
9236,nm0005499,Lily Tomlin,1939-09-01,166.0,True,White,Female,Lesbian
9237,nm0534409,Bill Macy,1922-05-18,179.0,True,White,Male,Straight
9238,nm0733929,Eugene Roche,1928-09-22,176.0,True,White,Male,Straight
9239,nm0001026,Joanna Cassidy,1945-08-02,175.0,True,White,Female,Straight
9240,nm0175912,John Considine,1935-01-02,191.0,True,,,
9241,nm0536850,Joseph Maher,1933-12-29,188.0,True,White,Male,
9242,nm0131985,Hamilton Camp,1934-10-30,157.0,True,White,Male,Straight
9243,nm0266995,Stephanie Faracy,1952-01-01,165.0,True,,,
9245,nm0001169,George Dzundza,1945-07-19,177.0,True,White,Male,Straight
9246,nm0017377,Rutanya Alda,1942-10-13,,True,,,
9247,nm0942195,Amy Wright,1950-04-15,,True,,,
9250,nm0341055,Joe Grifasi,1944-06-14,167.0,True,White,Male,Straight
9252,nm0587340,Penelope Milford,1948-03-23,,True,White,Female,Straight
9253,nm0001019,Robert Carradine,1954-03-24,182.0,True,White,Male,Straight
9254,nm0320180,Robert Ginty,1948-11-14,185.0,True,White,Male,Straight
9255,nm0339889,Mary Gregory,1927-09-10,,True,,,
9256,nm0140739,Beeson Carroll,1934-09-21,,True,,,
9258,nm0194234,Charles Cyphers,1939-07-28,178.0,True,White,Male,
9259,nm0170724,Olivia Cole,1942-11-26,,True,,,
9260,nm0400955,Tresa Hughes,1929-09-17,,True,,,
9262,nm0294050,Bruce French,1945-07-04,,True,,,
9264,nm0093780,Ivan Bonar,1924-10-31,,True,,,
9265,nm0473594,Bernie Kuby,1923-09-06,,True,,,
9266,nm0001049,Jill Clayburgh,1944-04-30,173.0,True,White,Female,Straight
9268,nm0000869,Alan Bates,1934-02-17,175.0,True,White,Male,Bisexual
9269,nm0331054,Cliff Gorman,1936-10-13,,True,White,Male,Straight
9271,nm0703946,Patricia Quinn,1944-05-28,163.0,True,White,Female,Straight
9273,nm0588817,Linda Miller,1942-09-16,,True,,,
9276,nm0625645,Novella Nelson,1939-12-17,,True,,,
9277,nm0001113,Brad Davis,1949-11-06,170.0,True,White,Male,Bisexual
9279,nm0591968,Irene Miracle,1954-01-24,175.0,True,,,
9280,nm0093678,Paolo Bonacelli,1937-02-28,184.0,True,,,
9281,nm0809544,Paul L. Smith,1936-06-24,193.0,True,White,Male,
9282,nm0446037,Mike Kellin,1922-04-26,180.0,True,,,
9283,nm0227878,Franco Diogene,1947-10-20,,True,,,
9284,nm0258117,Michael Ensign,1944-02-13,185.0,True,,,
9287,nm0050876,Gigi Ballista,1918-12-01,188.0,True,,,
9288,nm0539616,Kevork Malikyan,1943-06-02,169.0,True,,,
9289,nm0000152,Richard Gere,1949-08-31,176.0,True,White,Male,Straight
9291,nm0928648,Yvonne Wilder,1937-09-21,,True,,,
9292,nm0000447,Marilu Henner,1952-04-06,170.0,True,White,Female,Straight
9293,nm0213374,Kristine DeBell,1954-12-10,168.0,True,,,
9294,nm0587335,Kim Milford,1951-02-07,175.0,True,,,
9295,nm0377888,Justin Henry,1971-05-25,,True,White,Male,
9297,nm0168642,George Coe,1929-05-10,179.0,True,White,Male,Straight
9298,nm0001851,JoBeth Williams,1948-12-06,173.0,True,White,Female,Straight
9300,nm0150166,Howland Chamberlain,1911-08-02,,True,,,
9301,nm0662231,Ellen Parker,,,True,,,
9302,nm0103722,Scott Brady,1924-09-13,183.0,True,White,Male,Straight
9303,nm0358996,James Hampton,1936-07-09,,True,White,Male,Straight
9305,nm0232194,Peter Donat,1928-01-20,,True,,,
9306,nm0000979,Wilford Brimley,1934-09-27,173.0,True,,,
9309,nm0378800,Richard Herd,1932-09-26,181.0,True,,,
9310,nm0883639,Daniel Valdez,1949-04-27,,True,,,
9311,nm0015827,Michael Alaimo,,,True,,,
9312,nm0396265,Donald Hotton,1933-03-29,,True,,,
9313,nm0718237,Ann Reinking,1949-11-10,171.0,True,White,Female,Straight
9314,nm0658336,Leland Palmer,1945-06-16,,True,,,
9315,nm0893965,Ben Vereen,1946-10-10,173.0,True,Black,Male,Straight
9316,nm0865845,Michael Tolan,1925-11-27,185.0,True,White,Male,Straight
9317,nm0437325,Irene Kane,1924-01-12,,True,,,
9318,nm0311708,Deborah Geffner,1952-08-26,173.0,True,,,
9319,nm0827663,Daniel Stern,1957-08-28,193.0,True,White,Male,Straight
9321,nm0233209,Paul Dooley,1928-02-22,178.0,True,White,Male,Straight
9322,nm0235228,Robyn Douglass,1953-06-21,170.0,True,,,
9323,nm0000952,Hart Bochner,1956-10-03,183.0,True,White,Male,
9324,nm0039226,John Ashton,1948-02-22,180.0,True,White,Male,Straight
9326,nm0001753,P.J. Soles,1950-07-17,165.0,True,,,
9327,nm0076400,Thelonious Bernard,1964-03-06,,True,,,
9328,nm0384050,Arthur Hill,1922-08-01,191.0,True,White,Male,Straight
9329,nm0001419,Sally Kellerman,1937-06-02,178.0,True,White,Female,Straight
9330,nm0241232,David Dukes,1945-06-06,,True,White,Male,Straight
9332,nm0840066,Claudette Sutherland,1939-07-13,170.0,True,,,
9333,nm0282147,Graham Fletcher-Cook,1963-11-03,,True,,,
9334,nm0112533,Claude Brosset,1943-12-24,,True,,,
9335,nm0561284,Jacques Maury,1937-06-25,,True,,,
9336,nm0557281,Anna Massey,1937-08-11,168.0,True,White,Female,Straight
9337,nm0001550,Cathy Moriarty,1960-11-29,175.0,True,White,Female,Straight
9338,nm0898634,Frank Vincent,1937-04-15,175.0,True,White,Male,Straight
9339,nm0757854,Theresa Saldana,1954-08-20,,True,White,Female,Straight
9340,nm0303065,Mario Gallo,,,True,,,
9341,nm0012376,Frank Adonis,1935-10-27,,True,,,
9342,nm1631599,Rita Bennett,1941-01-26,,True,,,
9343,nm0706883,Steve Railsback,1945-11-16,178.0,True,White,Male,Straight
9344,nm0001347,Barbara Hershey,1948-02-05,165.0,True,White,Female,Straight
9348,nm0733678,Alex Rocco,1936-02-29,183.0,True,White,Male,Straight
9349,nm0268331,Sharon Farrell,1940-12-24,160.0,True,,,
9350,nm0730126,Adam Roarke,1937-08-08,,True,,,
9351,nm0047094,Charles Bail,1935-08-01,193.0,True,,,
9352,nm0217953,John Garwood,1927-08-19,,True,,,
9353,nm0908647,George Wallace,1917-06-08,185.0,True,White,Male,Straight
9355,nm0000800,Armand Assante,1949-10-04,178.0,True,,,
9356,nm0005316,Mary Kay Place,1947-09-23,155.0,True,White,Female,
9359,nm0001765,Harry Dean Stanton,1926-07-14,173.0,True,White,Male,
9361,nm0649178,Alan Oppenheimer,1930-04-23,179.0,True,,,
9362,nm0001546,Mary Tyler Moore,1936-12-29,170.0,True,White,Female,Straight
9363,nm0000459,Timothy Hutton,1960-08-16,183.0,True,White,Male,Straight
9364,nm0001503,Dinah Manoff,1956-01-25,163.0,True,,,
9365,nm0499791,Fredric Lehne,1959-02-03,178.0,True,,,
9366,nm0797725,James Sikking,1934-03-05,178.0,True,,,
9367,nm0182582,Mariclare Costello,1936-02-03,163.0,True,White,Female,Straight
9368,nm0375629,Levon Helm,1940-05-26,173.0,True,White,Male,Straight
9370,nm0101992,Phyllis Boyens-Liptak,1947-02-22,,True,,,
9371,nm0761836,William Sanderson,1944-01-10,173.0,True,White,Male,Straight
9372,nm2959422,Pat Patterson,,173.0,True,,,
9373,nm0000350,Beverly D'Angelo,1951-11-15,157.0,True,White,Female,Straight
9374,nm0058532,Eddie Barth,1931-09-29,,True,,,
9375,nm0001011,Irene Cara,1959-03-18,163.0,True,Black,Female,Straight
9376,nm0001087,Lee Curreri,1961-01-04,180.0,True,White,Male,Straight
9377,nm0212847,Laura Dean,1963-05-27,,True,,,
9378,nm0301305,Boyd Gaines,1953-05-11,,True,,,
9379,nm0409481,Steve Inwood,1947-01-03,,True,,,
9380,nm0005204,Paul McCrane,1961-01-19,170.0,True,White,Male,Straight
9381,nm0581008,Joanna Merlin,1931-07-15,,True,,,
9382,nm0587944,Barry Miller,1958-02-06,,True,,,
9383,nm0600490,Jim Moody,1949-09-25,,True,White,Male,Straight
9384,nm0712833,Gene Anthony Ray,1962-05-24,178.0,True,Black,Male,
9385,nm0156187,Elizabeth Cheshire,1967-03-03,,True,,,
9386,nm0852118,Chip Taylor,1940-03-21,,True,,,
9387,nm0571630,Doug McKeon,1966-06-10,165.0,True,White,Male,Straight
9388,nm0753068,Christopher Rydell,1963 in USA,,True,,,
9389,nm0001545,Dudley Moore,1935-04-19,159.0,True,White,Male,Straight
9390,nm0251708,Jill Eikenberry,1947-01-21,173.0,True,White,Female,Straight
9391,nm0743874,Ted Ross,1934-06-30,,True,Black,Male,
9393,nm0211408,Anne De Salvo,1949-04-03,,True,,,
9394,nm0697587,Barry Primus,1938-02-16,,True,White,Male,Straight
9395,nm0363157,John Harkins,1932-09-07,,True,,,
9396,nm0574436,Hilton McRae,1949-12-28,,True,,,
9398,nm0604640,Emily Morgan,,161.0,True,,,
9400,nm0062785,Lynsey Baxter,1959-05-07,,True,,,
9401,nm0420010,Colin Jeavons,1929-10-20,178.0,True,,,
9402,nm0809131,Liz Smith,1921-12-11,163.0,True,White,Female,Bisexual
9404,nm0171950,Patience Collier,1910-08-19,165.0,True,,,
9405,nm0056965,John Barrett,1952-04-30,178.0,True,,,
9406,nm4808823,Ben Forster,,,True,,,
9407,nm0268297,Nicholas Farrell,"1955 in Brentwood, Essex, England, UK",,True,,,
9409,nm0369814,Nigel Havers,1951-11-06,178.0,True,White,Male,Straight
9411,nm0002027,Ben Cross,1947-12-16,175.0,True,White,Male,Straight
9412,nm0000755,Lindsay Anderson,1923-04-17,,True,White,Male,
9413,nm0132293,Cheryl Campbell,1949-05-22,,True,,,
9415,nm0000481,Alice Krige,1954-06-28,165.0,True,White,Female,Straight
9416,nm0250718,Peter Egan,1946-09-28,188.0,True,,,
9417,nm0293550,Paul Freeman,1943-01-18,177.0,True,White,Male,Straight
9419,nm0479951,Ronald Lacey,1935-09-28,173.0,True,,,
9420,nm0722636,John Rhys-Davies,1944-05-05,185.0,True,,,
9421,nm0001891,Anthony Higgins,1947-05-09,188.0,True,,,
9422,nm0393853,William Hootkins,1948-07-05,175.0,True,,,
9423,nm0000188,Steve Martin,1945-08-14,182.0,True,White,Male,Straight
9425,nm0001613,Bernadette Peters,1948-02-28,160.0,True,White,Female,Straight
9426,nm0363888,Jessica Harper,1949-10-10,163.0,True,White,Female,Straight
9427,nm0046770,Vernel Bagneris,1949-07-31,,True,,,
9428,nm0439482,John Karlen,1933-05-28,178.0,True,White,Male,Straight
9429,nm0565133,Francis X. McCarthy,1942-02-15,175.0,True,,,
9430,nm0663878,Nancy Parsons,1942-01-17,168.0,True,,,
9431,nm0563039,Melanie Mayron,1952-10-20,166.0,True,White,Female,
9432,nm0790291,John Shea,1949-04-14,178.0,True,White,Male,Straight
9434,nm0362222,Jerry Hardin,1929-11-20,185.0,True,,,
9435,nm0103071,Richard Bradford,1934-11-10,178.0,True,White,Male,Straight
9439,nm0005344,Joe Regalbuto,1949-08-24,185.0,True,White,Male,Straight
9440,nm0843775,Keith Szarabajka,1952-12-02,173.0,True,,,
9441,nm0233233,John Doolittle,1947-10-09,,True,White,Male,Straight
9442,nm0750023,Janice Rule,1931-08-15,168.0,True,White,Female,Straight
9443,nm0182626,Ward Costello,1919-07-05,,True,,,
9444,nm0001648,Charlotte Rampling,1946-02-05,169.0,True,White,Female,Straight
9446,nm0001080,Lindsay Crouse,1948-05-12,168.0,True,White,Female,Straight
9449,nm0366509,Roxanne Hart,1952-07-27,173.0,True,White,Female,Straight
9450,nm0359695,James Handy,,,True,,,
9451,nm0784171,Joe Seneca,1919-01-14,,True,,,
9452,nm0110398,Kent Broadhurst,1940-02-04,,True,,,
9453,nm0000177,Kevin Kline,1947-10-24,187.0,True,White,Male,Straight
9458,nm0001493,Peter MacNicol,1954-04-10,170.0,True,White,Male,Straight
9459,nm0439334,Rita Karin,1919-10-24,,True,,,
9461,nm0742409,Marcell Rosenblatt,1947-07-04,,True,,,
9462,nm0513468,Eugene Lipinski,1956-11-05,185.0,True,White,Male,
9463,nm0745232,John Rothman,1949-06-03,,True,,,
9464,nm2743253,David Wohl,,,True,,,
9465,nm0000700,Debra Winger,1955-05-16,163.0,True,White,Female,Straight
9467,nm0089408,Lisa Blount,1957-07-01,175.0,True,White,Female,Straight
9468,nm0002060,Lisa Eilbacher,1956-05-05,170.0,True,White,Female,Straight
9470,nm0001283,Louis Gossett Jr.,1936-05-27,189.0,True,,,
9471,nm0843221,Harold Sylvester,1949-02-10,193.0,True,,,
9472,nm0000325,David Caruso,1956-01-07,183.0,True,White,Male,Straight
9473,nm0294229,Victor French,1934-12-04,185.0,True,White,Male,Straight
9474,nm0951471,Grace Zabriskie,1941-05-17,163.0,True,White,Female,Straight
9475,nm0000430,Steve Guttenberg,1958-08-24,179.0,True,White,Male,Matter
9476,nm0000620,Mickey Rourke,1952-09-16,180.0,True,White,Male,Straight
9477,nm0004857,Tim Daly,1956-03-01,185.0,True,,,
9478,nm0000289,Ellen Barkin,1954-04-16,168.0,True,White,Female,Straight
9480,nm0001663,Paul Reiser,1956-03-30,178.0,True,White,Male,Straight
9482,nm0188678,Claudia Cron,,,True,,,
9483,nm0931302,Michael Williams,1935-07-09,,True,White,Male,Straight
9487,nm0513520,Maureen Lipman,1946-05-10,170.0,True,White,Female,Straight
9489,nm0597047,Dearbhla Molloy,"1946 in Dublin, Ireland",,True,,,
9490,nm3174627,Patrick Daly,,,True,,,
9492,nm0403362,Philip Hurd-Wood,,183.0,True,,,
9493,nm0909668,Jack Walsh,1933-11-14,,True,,,
9495,nm0908322,Zena Walker,1934-03-07,,True,,,
9496,nm0040586,Eileen Atkins,1934-06-16,169.0,True,White,Female,Straight
9497,nm0365518,Cathryn Harrison,1959-05-25,,True,,,
9498,nm0715693,Sheila Reid,1937-12-21,155.0,True,,,
9499,nm0002128,Tess Harper,1950-08-15,163.0,True,White,Female,Straight
9502,nm0000990,Betty Buckley,1947-07-03,168.0,True,White,Female,Straight
9503,nm0902188,Lenny von Dohlen,1958-12-22,185.0,True,,,
9504,nm0322339,Paul Gleason,1939-05-04,184.0,True,White,Male,Straight
9505,nm0289030,Huckleberry Fox,1974-10-06,,True,,,
9506,nm0000335,Glenn Close,1947-03-19,165.0,True,White,Female,Straight
9510,nm0000672,Meg Tilly,1960-02-14,168.0,True,Multiracial,Female,Straight
9511,nm0303168,Don Galloway,1937-07-27,188.0,True,White,Male,Straight
9512,nm0440459,Jonathan Kasdan,1979-09-30,,True,,,
9513,nm0440458,Jake Kasdan,1974-10-28,168.0,True,White,Male,
9514,nm0001731,Sam Shepard,1943-11-05,188.0,True,White,Male,Straight
9516,nm0001021,Veronica Cartwright,1949-04-20,168.0,True,White,Female,Straight
9517,nm0715622,Pamela Reed,1949-04-02,165.0,True,White,Female,Straight
9518,nm0667182,Scott Paulin,1950-02-13,,True,,,
9520,nm0290870,Charles Frank,1910-01-23,,True,,,
9521,nm0000448,Lance Henriksen,1940-05-05,179.0,True,White,Male,Straight
9522,nm0388092,Patricia Hodge,1946-09-29,,True,White,Female,Straight
9523,nm0253364,Avril Elgar,1932-04-01,159.0,True,,,
9524,nm6456660,Hannah Davies,,,True,,,
9525,nm0000639,Ally Sheedy,1962-06-13,165.0,True,White,Female,Straight
9526,nm0179224,Barry Corbin,1940-10-16,180.0,True,White,Male,Straight
9528,nm0513731,Dennis Lipscomb,1942-03-01,185.0,True,,,
9530,nm0234154,Joe Dorsey,1932-01-15,,True,,,
9531,nm0582778,Irving Metzman,,,True,,,
9533,nm0866055,James Tolkan,1931-06-20,168.0,True,White,Male,Straight
9535,nm0167254,David Clover,1940-03-12,,True,,,
9536,nm0628955,Haing S. Ngor,1940-03-22,169.0,True,Asian,Male,Straight
9537,nm0000518,John Malkovich,1953-12-09,183.0,True,White,Male,Straight
9542,nm0001696,Julian Sands,1958-01-04,180.0,True,White,Male,Straight
9544,nm0336960,Spalding Gray,1941-06-05,188.0,True,White,Male,Bisexual
9545,nm0665473,Bill Paterson,1945-06-03,171.0,True,,,
9547,nm0448058,Graham Kennedy,1934-02-15,171.0,True,,,
9548,nm0001114,Judy Davis,1955-04-23,165.0,True,White,Female,Straight
9551,nm0051856,Victor Banerjee,1946-10-15,,True,,,
9553,nm0289038,James Fox,1939-05-19,185.0,True,White,Male,Straight
9559,nm0934013,Richard Wilson,1915-12-25,,True,White,Male,
9563,nm0539562,Art Malik,1952-11-13,183.0,True,Asian,Male,Straight
9564,nm0278615,Ann Firbank,1933-01-09,,True,,,
9565,nm0001496,Amy Madigan,1950-09-11,166.0,True,White,Female,Straight
9567,nm0000418,Danny Glover,1946-07-22,192.0,True,Black,Male,Straight
9572,nm0416521,Gennie James,1976-12-27,,True,,,
9574,nm0809031,Lane Smith,1936-04-29,184.0,True,White,Male,Straight
9575,nm0642368,Terry O'Quinn,1952-07-15,184.0,True,White,Male,Straight
9576,nm0719037,Bert Remsen,1925-02-25,173.0,True,White,Male,Straight
9577,nm0048844,Ray Baker,1948-07-09,188.0,True,White,Male,Straight
9578,nm0666256,Jay Patterson,1954-08-22,187.0,True,,,
9580,nm0399981,Toni Hudson,1960-11-09,168.0,True,,,
9581,nm0128360,Adolph Caesar,1933-12-05,170.0,True,Black,Male,Straight
9583,nm0262543,Art Evans,1942-03-27,,True,Black,Male,
9584,nm0004979,David Alan Grier,1956-06-30,187.0,True,Black,Male,Straight
9585,nm0364593,David Harris,1959-05-23,,True,White,Male,
9588,nm0870186,Robert Townsend,1957-02-06,180.0,True,Black,Male,Straight
9590,nm0479458,Patti LaBelle,1944-05-24,,True,Black,Female,Straight
9591,nm0369567,Wings Hauser,1947-12-12,188.0,True,White,Male,Straight
9592,nm0934254,Trey Wilson,1948-01-21,,True,,,
9594,nm0000483,Christopher Lambert,1957-03-29,181.0,True,White,Male,Straight
9595,nm0000510,Andie MacDowell,1958-04-21,173.0,True,,,
9598,nm0341743,Richard Griffiths,1947-07-31,175.0,True,White,Male,Straight
9600,nm0837064,David Suchet,1946-05-02,172.0,True,White,Male,Straight
9601,nm0920272,John Wells,1936-11-17,,True,,,
9606,nm0001662,Judge Reinhold,1957-05-21,188.0,True,White,Male,Straight
9607,nm0052186,Jonathan Banks,1947-01-31,174.0,True,White,Male,Straight
9608,nm0001621,Bronson Pinchot,1959-05-20,175.0,True,,,
9609,nm0150720,Michael Champion,,,True,,,
9610,nm0000435,Daryl Hannah,1960-12-03,178.0,True,White,Female,Straight
9611,nm0506405,Eugene Levy,1946-12-17,178.0,True,White,Male,Straight
9612,nm0001006,John Candy,1950-10-31,188.0,True,White,Male,Straight
9613,nm0329060,Dody Goodman,1914-10-28,156.0,True,White,Female,
9614,nm0338922,Shecky Greene,1926-04-08,175.0,True,White,Male,Straight
9615,nm0795711,Richard B. Shull,1929-02-24,185.0,True,White,Male,Straight
9616,nm0223738,Bobby Di Cicco,1954-06-07,175.0,True,,,
9617,nm0606593,Howard Morris,1919-09-04,179.0,True,White,Male,Straight
9618,nm0907605,Charles Walker,1945-01-21,,True,,,
9619,nm0460671,David Knell,1961-09-08,189.0,True,,,
9620,nm0234731,Jeff Doucette,1947-11-25,,True,,,
9621,nm0032403,Royce D. Applegate,1939-12-25,,True,,,
9622,nm0747962,Jan Rubes,1920-06-06,,True,,,
9623,nm0324231,Alexander Godunov,1949-11-28,183.0,True,White,Male,Straight
9624,nm0421116,Brent Jennings,,,True,Black,Male,
9626,nm0526985,Patti LuPone,1949-04-21,157.0,True,White,Female,Straight
9628,nm0000471,Raul Julia,1940-03-09,188.0,True,Hispanic,Male,Straight
9629,nm0000968,Sônia Braga,1950-06-08,157.0,True,,,
9630,nm0506784,José Lewgoy,1920-11-16,,True,,,
9631,nm0328604,Milton Gonçalves,1933-12-09,,True,,,
9632,nm0685140,Míriam Pires,1927-04-20,,True,,,
9633,nm0537345,Nuno Leal Maia,1947-10-17,188.0,True,,,
9634,nm0868640,Fernando Torres,1929-11-14,186.0,True,,,
9635,nm0135629,Herson Capri,1952-11-08,182.0,True,,,
9636,nm0661323,Nildo Parente,"1934 in Fortaleza, Ceará, Brazil",,True,,,
9637,nm0340716,Wilson Grey,1923-12-10,,True,,,
9638,nm0265825,Miguel Falabella,1957-10-10,,True,,,
9639,nm0000678,Kathleen Turner,1954-06-19,172.0,True,White,Female,Straight
9641,nm0382676,William Hickey,1927-09-19,168.0,True,White,Male,
9642,nm0724673,Lee Richardson,1926-09-11,,True,,,
9643,nm0001378,Anjelica Huston,1951-07-08,178.0,True,White,Female,Straight
9649,nm0689269,Vic Polizos,1947-08-12,183.0,True,,,
9650,nm0642143,Dick O'Neill,1928-08-29,,True,White,Male,Straight
9651,nm0000155,Whoopi Goldberg,1955-11-13,165.0,True,Black,Female,Straight
9653,nm0001923,Margaret Avery,1944-01-20,,True,Black,Female,Straight
9654,nm0001856,Oprah Winfrey,1954-01-29,169.0,True,,,
9656,nm0700072,Willard E. Pugh,1959-06-16,180.0,True,,,
9657,nm0124333,Akosua Busia,1966-12-30,,True,,,
9658,nm0001044,Rae Dawn Chong,1961-02-28,173.0,True,Multiracial,Female,Straight
9659,nm0412374,Dana Ivey,1941-08-12,,True,White,Female,
9660,nm0413778,Leonard Jackson,1928-02-07,,True,,,
9661,nm0347140,Bennet Guillory,1949-11-07,183.0,True,,,
9662,nm0026483,Carl Anderson,1945-02-27,,True,Black,Male,Straight
9663,nm0323344,Carlin Glynn,1940-02-19,,True,,,
9664,nm0000360,Rebecca De Mornay,1959-08-29,166.0,True,White,Female,Straight
9665,nm0321874,Gil Glasgow,1953-07-18,,True,,,
9666,nm0001970,Klaus Maria Brandauer,1943-06-22,175.0,True,White,Male,Straight
9667,nm0457655,Michael Kitchen,1948-10-31,170.0,True,White,Male,Straight
9668,nm0100942,Malick Bowens,,,True,,,
9669,nm0358180,Suzanna Hamilton,1960-02-08,165.0,True,,,
9670,nm0189561,Graham Crowden,1922-11-30,191.0,True,,,
9671,nm0680587,Leslie Phillips,1924-04-20,174.0,True,White,Male,Straight
9672,nm0000150,Michael J. Fox,1961-06-09,163.0,True,White,Male,Straight
9673,nm0000502,Christopher Lloyd,1938-10-22,185.0,True,White,Male,Straight
9675,nm0000670,Lea Thompson,1961-05-31,160.0,True,White,Female,Straight
9676,nm0000417,Crispin Glover,1964-04-20,178.0,True,White,Male,
9677,nm0001855,Thomas F. Wilson,1959-04-15,189.0,True,White,Male,Straight
9678,nm0920148,Claudia Wells,1966-07-05,163.0,True,White,Female,
9679,nm0566013,Marc McClure,1957-03-31,178.0,True,White,Male,
9680,nm0225191,George DiCenzo,1940-04-21,184.0,True,,,
9681,nm0169454,J.J. Cohen,1965-06-22,,True,,,
9682,nm0797150,Casey Siemaszko,1961-03-17,173.0,True,White,Male,
9684,nm1405761,Mark Hammond,,,True,,,
9686,nm0559144,Marlee Matlin,1965-08-24,163.0,True,,,
9687,nm0001512,Mary Elizabeth Mastrantonio,1958-11-17,163.0,True,White,Female,Straight
9688,nm0001726,Helen Shaver,1951-02-24,170.0,True,White,Female,Straight
9689,nm0167850,Bill Cobbs,1934-06-16,191.0,True,Black,Male,
9690,nm0001968,Elizabeth Bracco,1957-11-05,,True,,,
9691,nm0212939,Ron Dean,1938-08-15,175.0,True,,,
9693,nm0368836,Hurd Hatfield,1917-12-07,183.0,True,,,
9694,nm0556985,Tom Mason,1949-03-01,,True,,,
9695,nm0027236,Natalie Anderson,1967-05-25,163.0,True,,,
9696,nm0001848,Dianne Wiest,1948-03-28,165.0,True,White,Female,Straight
9697,nm0000506,Julia Louis-Dreyfus,1961-01-13,160.0,True,,,
9699,nm0000687,J.T. Walsh,1943-09-28,182.0,True,,,
9703,nm0564044,Ray McAnally,1926-03-30,,True,,,
9704,nm0526724,Cherie Lunghi,1952-04-04,165.0,True,,,
9705,nm0681975,Ronald Pickup,1940-06-07,180.0,True,,,
9706,nm0346270,Álvaro Guerrero,,,True,,,
9707,nm0000696,Wil Wheaton,1972-07-29,178.0,True,White,Male,Straight
9708,nm0000203,River Phoenix,1970-08-23,178.0,True,White,Male,Straight
9710,nm0000397,Corey Feldman,1971-07-16,165.0,True,White,Male,Straight
9711,nm0000662,Kiefer Sutherland,1966-12-21,174.0,True,White,Male,Straight
9713,nm0339562,Bradley Gregg,1966-11-08,174.0,True,,,
9714,nm0068382,Marshall Bell,1942-09-28,188.0,True,,,
9715,nm0116483,Bruce Kirby,1928-04-24,,True,,,
9716,nm0063502,Scott Beach,1931-01-13,,True,,,
9717,nm0001357,Paul Hogan,1939-10-08,176.0,True,White,Male,Straight
9718,nm0468957,Linda Kozlowski,1958-01-07,170.0,True,White,Female,Straight
9719,nm0347858,David Gulpilil,1953-07-01,173.0,True,,,
9720,nm0802032,Ritchie Singer,,,True,,,
9721,nm0907767,Graham 'Grace' Walker,,,True,,,
9722,nm0389495,Brett Hogan,,,True,,,
9723,nm0089685,Mark Blum,1950-05-14,177.0,True,,,
9724,nm0000456,Holly Hunter,1958-03-20,157.0,True,White,Female,Straight
9728,nm0698764,Robert Prosky,1930-12-13,179.0,True,White,Male,Straight
9730,nm0001042,Lois Chiles,1947-04-15,171.0,True,White,Female,Straight
